Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%)
1940-12,0.13993065,-0.07935956,0.3592209
1941-01,-0.1696067,-0.42021796,0.08100456
1941-02,-0.06483664,-0.31830382,0.18863054
1941-03,-0.20193033,-0.45726448,0.053403843
1941-04,-0.037545398,-0.28487706,0.20978628
1941-05,-0.083138585,-0.31565118,0.14937401
1941-06,0.083885536,-0.1672197,0.33499077
1941-07,0.07239171,-0.16437863,0.30916205
1941-08,-0.01312753,-0.27452084,0.24826579
1941-09,-0.16799621,-0.40128413,0.06529169
1941-10,0.17821999,-0.048435878,0.40487584
1941-11,0.00034688547,-0.24833144,0.24902523
1941-12,0.039704178,-0.21381386,0.29322222
1942-01,0.20014241,-0.055860255,0.45614508
1942-02,-0.095757194,-0.36336505,0.17185067
1942-03,-0.06981249,-0.35648075,0.21685578
1942-04,-0.048869725,-0.31159025,0.21385081
1942-05,0.010273242,-0.23977645,0.26032293
1942-06,0.06275979,-0.20194532,0.32746488
1942-07,-0.060954805,-0.30453852,0.18262891
1942-08,-0.04839671,-0.32084137,0.22404796
1942-09,0.0069078966,-0.23004405,0.24385984
1942-10,-0.073723145,-0.29779714,0.15035084
1942-11,-0.067636415,-0.3031483,0.16787548
1942-12,-0.03227942,-0.2779807,0.21342184
1943-01,-0.21172775,-0.47317514,0.04971964
1943-02,0.06711094,-0.19998553,0.33420742
1943-03,-0.18505168,-0.46381027,0.09370688
1943-04,0.028155463,-0.23496413,0.29127505
1943-05,0.0006498897,-0.24985689,0.25115666
1943-06,-0.07863982,-0.33168918,0.17440954
1943-07,0.03377321,-0.20839073,0.27593714
1943-08,0.042487465,-0.23013641,0.31511134
1943-09,-0.011539721,-0.24785164,0.22477219
1943-10,0.22909318,0.013417655,0.44476873
1943-11,0.0018611803,-0.21519418,0.21891655
1943-12,0.19245864,-0.06066036,0.44557765
1944-01,0.3003447,0.038793217,0.56189615
1944-02,0.1408997,-0.107177205,0.38897663
1944-03,0.150035,-0.10791044,0.4079804
1944-04,0.05492919,-0.19317906,0.30303743
1944-05,0.08229028,-0.15459266,0.31917322
1944-06,0.16153033,-0.09443713,0.4174978
1944-07,0.23510064,-0.00912649,0.47932777
1944-08,0.2556852,-0.026312383,0.5376828
1944-09,0.29132465,0.05537557,0.5272737
1944-10,0.2174008,0.005028648,0.42977297
1944-11,0.014130882,-0.20606478,0.23432654
1944-12,-0.029036447,-0.26140743,0.20333456
1945-01,-0.014512126,-0.26088768,0.23186342
1945-02,-0.08782404,-0.3441194,0.1684713
1945-03,-0.033083797,-0.29834598,0.23217839
1945-04,0.18689269,-0.06519523,0.43898064
1945-05,-0.10164227,-0.351754,0.14846946
1945-06,0.0013098017,-0.260893,0.2635126
1945-07,-0.070486404,-0.3298621,0.18888928
1945-08,0.35715166,0.068826966,0.64547634
1945-09,0.16898598,-0.058057792,0.39602977
1945-10,0.15445477,-0.06722803,0.37613755
1945-11,-0.0060707103,-0.22514023,0.2129988
1945-12,-0.21352988,-0.45025855,0.023198778
1946-01,0.06657797,-0.14734633,0.28050226
1946-02,-0.0069530127,-0.2355141,0.22160807
1946-03,-0.13176097,-0.37317133,0.10964939
1946-04,0.07763537,-0.1468222,0.30209294
1946-05,-0.15446484,-0.36019865,0.05126897
1946-06,-0.3148396,-0.5350897,-0.09458953
1946-07,-0.09908557,-0.31490406,0.11673294
1946-08,-0.18443261,-0.42007175,0.051206514
1946-09,-0.087742545,-0.28632495,0.11083986
1946-10,-0.09201341,-0.260636,0.07660917
1946-11,-0.15559943,-0.34401032,0.032811448
1946-12,-0.44708186,-0.65565103,-0.23851268
1947-01,-0.19624116,-0.40424684,0.011764526
1947-02,-0.26264703,-0.4603892,-0.06490484
1947-03,-0.13712682,-0.36221123,0.08795757
1947-04,0.030971184,-0.18582907,0.24777146
1947-05,-0.13609438,-0.35087538,0.078686625
1947-06,-0.049127296,-0.27496186,0.17670727
1947-07,-0.0814,-0.2876289,0.12482889
1947-08,-0.1159596,-0.3462177,0.11429849
1947-09,-0.14974134,-0.34941623,0.049933568
1947-10,-0.011344272,-0.19267511,0.16998658
1947-11,-0.027387505,-0.21198858,0.15721358
1947-12,-0.26994807,-0.47535124,-0.06454492
1948-01,0.035466217,-0.1631139,0.23404633
1948-02,-0.18824477,-0.4008648,0.024375234
1948-03,-0.23753594,-0.4653125,-0.00975937
1948-04,-0.11381383,-0.34540445,0.11777677
1948-05,0.04685924,-0.17101257,0.26473105
1948-06,0.0063096415,-0.21155229,0.22417158
1948-07,-0.15801223,-0.3648327,0.04880823
1948-08,-0.061024625,-0.29043868,0.16838944
1948-09,-0.13239673,-0.32260552,0.05781208
1948-10,-0.043378487,-0.20610902,0.11935205
1948-11,-0.13653632,-0.31843188,0.045359258
1948-12,-0.25524318,-0.44892773,-0.06155866
1949-01,0.10177458,-0.0746944,0.27824357
1949-02,-0.20130646,-0.38570026,-0.016912652
1949-03,-0.22984508,-0.41380656,-0.045883592
1949-04,-0.052606612,-0.23360294,0.12838972
1949-05,-0.10009613,-0.27797276,0.07778048
1949-06,-0.22694722,-0.42170015,-0.032194264
1949-07,-0.14424625,-0.32483563,0.03634312
1949-08,-0.08933564,-0.29541478,0.116743475
1949-09,-0.13418117,-0.29971057,0.031348255
1949-10,-0.07899638,-0.22016017,0.062167402
1949-11,-0.1484074,-0.30897665,0.012161871
1949-12,-0.24428006,-0.41496137,-0.07359874
1950-01,-0.3593719,-0.5241612,-0.19458255
1950-02,-0.30206186,-0.47734904,-0.12677467
1950-03,-0.22023322,-0.39498255,-0.045483902
1950-04,-0.21867904,-0.39320287,-0.04415523
1950-05,-0.12974544,-0.29466766,0.035176758
1950-06,-0.1108992,-0.30250815,0.080709726
1950-07,-0.07612116,-0.2506353,0.09839298
1950-08,-0.14229108,-0.3437908,0.059208628
1950-09,-0.1470028,-0.30620316,0.01219756
1950-10,-0.16298798,-0.2974034,-0.02857256
1950-11,-0.43805185,-0.59187174,-0.284232
1950-12,-0.30719975,-0.48960158,-0.12479794
1951-01,-0.3950333,-0.54646647,-0.24360017
1951-02,-0.5008859,-0.65842056,-0.34335124
1951-03,-0.32558435,-0.48057985,-0.17058887
1951-04,-0.12989798,-0.2956149,0.035818916
1951-05,-0.043902464,-0.21780162,0.1299967
1951-06,0.027947161,-0.14979574,0.20569007
1951-07,0.021649083,-0.1542051,0.19750327
1951-08,0.0994728,-0.10068853,0.29963413
1951-09,0.071558975,-0.07976227,0.22288023
1951-10,0.12054585,-0.008282848,0.24937455
1951-11,-0.066836916,-0.20742363,0.073749796
1951-12,0.1614612,-0.002898265,0.32582065
1952-01,0.15399261,0.0042280783,0.30375713
1952-02,0.09548182,-0.051677004,0.24264064
1952-03,-0.14797395,-0.3096107,0.013662772
1952-04,0.035631977,-0.12702848,0.19829243
1952-05,0.014704976,-0.15327173,0.18268168
1952-06,0.019877067,-0.16128339,0.20103753
1952-07,0.08786907,-0.081293255,0.2570314
1952-08,0.061527736,-0.14148358,0.26453906
1952-09,0.079936236,-0.07646161,0.23633409
1952-10,-0.009587842,-0.1391698,0.11999412
1952-11,-0.21702419,-0.35590208,-0.0781463
1952-12,-0.083147384,-0.24149455,0.07519978
1953-01,0.046365824,-0.10111056,0.1938422
1953-02,0.13099194,-0.017855637,0.27983952
1953-03,0.098803,-0.05984085,0.25744686
1953-04,0.16406313,-0.005144877,0.33327112
1953-05,0.13117424,-0.034143467,0.29649195
1953-06,0.14724737,-0.037023697,0.33151844
1953-07,0.041204114,-0.12853998,0.21094821
1953-08,0.075868845,-0.12619716,0.27793485
1953-09,0.065925054,-0.092563674,0.22441378
1953-10,0.062612884,-0.06718391,0.19240968
1953-11,-0.08063294,-0.22535962,0.06409374
1953-12,0.081238344,-0.07837644,0.24085313
1954-01,-0.2577264,-0.40377644,-0.11167633
1954-02,-0.10657576,-0.25984538,0.046693865
1954-03,-0.15598011,-0.31313053,0.0011703073
1954-04,-0.16462019,-0.33657977,0.0073394026
1954-05,-0.21180098,-0.3796899,-0.04391206
1954-06,-0.13290305,-0.31263942,0.046833303
1954-07,-0.203617,-0.37393883,-0.03329519
1954-08,-0.110878386,-0.30802512,0.08626834
1954-09,-0.09120128,-0.24601865,0.06361608
1954-10,-0.040289838,-0.17255175,0.091972075
1954-11,0.0080651995,-0.12954773,0.14567812
1954-12,-0.2499761,-0.40665317,-0.09329903
1955-01,0.11410362,-0.024285015,0.25249225
1955-02,-0.18913049,-0.3378747,-0.040386263
1955-03,-0.41427797,-0.56598985,-0.2625661
1955-04,-0.26238617,-0.42943716,-0.095335186
1955-05,-0.24232936,-0.40934283,-0.075315915
1955-06,-0.17159688,-0.3560443,0.012850524
1955-07,-0.21463214,-0.3839084,-0.045355882
1955-08,-0.077930756,-0.28099874,0.12513721
1955-09,-0.13224967,-0.28304595,0.01854662
1955-10,-0.18665199,-0.31326583,-0.060038153
1955-11,-0.3429495,-0.47885862,-0.20704043
1955-12,-0.36831996,-0.52541304,-0.2112269
1956-01,-0.26436892,-0.40308508,-0.12565275
1956-02,-0.3775277,-0.51932627,-0.23572914
1956-03,-0.35901558,-0.5057965,-0.2122347
1956-04,-0.35640323,-0.519731,-0.19307552
1956-05,-0.3080804,-0.46545488,-0.15070593
1956-06,-0.24178037,-0.4182601,-0.06530066
1956-07,-0.22911878,-0.39333984,-0.06489772
1956-08,-0.2865108,-0.48629558,-0.086726025
1956-09,-0.319684,-0.46672857,-0.17263944
1956-10,-0.26320782,-0.38373977,-0.1426759
1956-11,-0.30866933,-0.4437032,-0.17363545
1956-12,-0.24434087,-0.40994433,-0.0787374
1957-01,-0.20885421,-0.34602284,-0.07168559
1957-02,-0.17191014,-0.3071759,-0.036644354
1957-03,-0.23454286,-0.37726864,-0.09181709
1957-04,-0.09133903,-0.24332534,0.06064728
1957-05,0.032923628,-0.1193478,0.18519506
1957-06,0.06639241,-0.10195757,0.23474237
1957-07,-0.035025667,-0.18788692,0.11783559
1957-08,0.046775047,-0.14022274,0.23377284
1957-09,0.016076637,-0.12211139,0.15426466
1957-10,-0.049456473,-0.16531391,0.06640096
1957-11,0.014240556,-0.1170517,0.1455328
1957-12,0.111877106,-0.039049543,0.26280376
1958-01,0.2366086,0.10332948,0.3698877
1958-02,0.121932685,-0.009514533,0.2533799
1958-03,-0.029602695,-0.16861537,0.10940997
1958-04,-0.032712076,-0.17337635,0.10795219
1958-05,-0.004885088,-0.15552442,0.14575425
1958-06,-0.04378207,-0.20853324,0.12096911
1958-07,-0.00092288555,-0.15366043,0.15181465
1958-08,-0.036518633,-0.22275092,0.14971365
1958-09,-0.0888125,-0.22686863,0.049243625
1958-10,-0.031924188,-0.14811312,0.08426474
1958-11,-0.031557206,-0.16062899,0.097514585
1958-12,-0.02448367,-0.17143528,0.12246794
1959-01,0.04229511,-0.079405986,0.1639962
1959-02,-0.0058907606,-0.13348831,0.12170679
1959-03,0.028646067,-0.10397342,0.16126555
1959-04,0.0069519095,-0.13824835,0.15215218
1959-05,-0.040614706,-0.19450039,0.113270976
1959-06,0.019370507,-0.14936237,0.1881034
1959-07,-0.012352035,-0.16485499,0.14015092
1959-08,-0.020336704,-0.20130557,0.16063216
1959-09,-0.011155454,-0.14884165,0.12653074
1959-10,-0.0868741,-0.20182708,0.028078875
1959-11,-0.16742194,-0.2940689,-0.04077498
1959-12,-0.11828394,-0.26165974,0.025091842
1960-01,-0.08208184,-0.20630065,0.04213696
1960-02,0.045258813,-0.07531081,0.16582844
1960-03,-0.3710605,-0.49820045,-0.24392052
1960-04,-0.21647198,-0.3510617,-0.081882276
1960-05,-0.19439426,-0.33635882,-0.05242971
1960-06,-0.071705386,-0.24289538,0.09948461
1960-07,-0.07657586,-0.2210062,0.06785447
1960-08,-0.032653354,-0.21256453,0.14725782
1960-09,0.015007193,-0.11787915,0.14789355
1960-10,-0.074782215,-0.18498804,0.035423614
1960-11,-0.20239851,-0.33270591,-0.07209111
1960-12,0.09175647,-0.046915896,0.23042884
1961-01,-0.0025366994,-0.12634116,0.12126776
1961-02,0.12232416,0.009582237,0.23506609
1961-03,0.019125037,-0.105907775,0.14415784
1961-04,0.045264106,-0.08849207,0.17902029
1961-05,0.059769224,-0.08514795,0.20468639
1961-06,0.07117187,-0.08687835,0.22922209
1961-07,-0.027599415,-0.17063147,0.115432635
1961-08,-0.021913234,-0.19740945,0.15358298
1961-09,-0.06690556,-0.20088847,0.06707735
1961-10,-0.08847406,-0.19261906,0.01567093
1961-11,-0.07359764,-0.20038968,0.053194404
1961-12,-0.17505474,-0.31345648,-0.036653
1962-01,0.007739699,-0.10768837,0.12316777
1962-02,0.08097836,-0.027547656,0.18950437
1962-03,-0.030096963,-0.14474669,0.08455277
1962-04,-0.03659887,-0.1713457,0.09814795
1962-05,-0.105170004,-0.25157547,0.04123545
1962-06,-0.10281143,-0.26601204,0.060389183
1962-07,-0.049648862,-0.19208755,0.092789814
1962-08,-0.07027643,-0.24793106,0.10737819
1962-09,-0.061471097,-0.19181022,0.06886802
1962-10,-0.023155598,-0.13244621,0.08613502
1962-11,-0.05273098,-0.17265841,0.06719645
1962-12,-0.084040724,-0.22339016,0.05530871
1963-01,-0.11301454,-0.22648904,0.00045996744
1963-02,0.091096275,-0.01771979,0.19991234
1963-03,-0.22414285,-0.3454747,-0.102811016
1963-04,-0.12659338,-0.2569572,0.0037704462
1963-05,-0.08742982,-0.22888203,0.05402239
1963-06,-0.09527865,-0.25467172,0.06411443
1963-07,0.04432065,-0.10293803,0.19157934
1963-08,0.076446295,-0.10529621,0.2581888
1963-09,0.0698156,-0.06518394,0.20481513
1963-10,0.1726343,0.067738175,0.27753043
1963-11,0.09875899,-0.023816234,0.2213342
1963-12,-0.06654428,-0.20695604,0.073867485
1964-01,-0.11571718,-0.2250956,-0.0063387584
1964-02,-0.18602796,-0.2928024,-0.0792535
1964-03,-0.34046483,-0.45836407,-0.22256559
1964-04,-0.3085567,-0.43609622,-0.18101719
1964-05,-0.23959109,-0.37893862,-0.10024358
1964-06,-0.2102122,-0.36452702,-0.055897396
1964-07,-0.22327897,-0.3629843,-0.08357362
1964-08,-0.3124118,-0.48307836,-0.14174521
1964-09,-0.3299244,-0.45466846,-0.20518038
1964-10,-0.33687645,-0.44125572,-0.23249719
1964-11,-0.3632233,-0.48091432,-0.24553232
1964-12,-0.42742574,-0.5697434,-0.28510806
1965-01,-0.16802554,-0.27988112,-0.056169942
1965-02,-0.3109029,-0.4168702,-0.20493558
1965-03,-0.2852016,-0.40486193,-0.1655413
1965-04,-0.3190132,-0.4486758,-0.18935062
1965-05,-0.20897743,-0.3494112,-0.06854369
1965-06,-0.16914476,-0.32911503,-0.00917449
1965-07,-0.23613907,-0.3737001,-0.098578066
1965-08,-0.16856183,-0.34514967,0.008026005
1965-09,-0.12884636,-0.26116613,0.0034734046
1965-10,-0.090628415,-0.19840571,0.01714888
1965-11,-0.19048408,-0.31138414,-0.06958401
1965-12,-0.1229995,-0.26464176,0.018642759
1966-01,-0.16252044,-0.27400792,-0.051032968
1966-02,-0.1622727,-0.2640833,-0.060462117
1966-03,-0.13972601,-0.2587869,-0.020665124
1966-04,-0.15283078,-0.2829761,-0.022685457
1966-05,-0.19897266,-0.3283126,-0.069632694
1966-06,-0.028996008,-0.18760575,0.12961374
1966-07,-0.027581638,-0.16675247,0.1115892
1966-08,-0.066026114,-0.24298611,0.110933885
1966-09,-0.092580356,-0.22434318,0.039182466
1966-10,-0.1622534,-0.26502827,-0.05947852
1966-11,-0.13154382,-0.242723,-0.020364638
1966-12,-0.19712901,-0.33139846,-0.06285955
1967-01,-0.23850231,-0.34998938,-0.12701523
1967-02,-0.29020825,-0.3944461,-0.1859704
1967-03,-0.10458653,-0.22097874,0.011805688
1967-04,-0.124240264,-0.25066167,0.0021811323
1967-05,0.02378282,-0.1129871,0.16055274
1967-06,-0.13392532,-0.29189217,0.024041539
1967-07,-0.1249357,-0.26531595,0.015444554
1967-08,-0.1257545,-0.29786175,0.046352744
1967-09,-0.14984672,-0.2816577,-0.018035749
1967-10,0.001933503,-0.10432078,0.10818779
1967-11,-0.12676933,-0.23507969,-0.018458996
1967-12,-0.21379898,-0.34566572,-0.08193224
1968-01,-0.30830234,-0.4182095,-0.19839516
1968-02,-0.27629066,-0.3804459,-0.17213541
1968-03,-0.034075342,-0.14908457,0.080933884
1968-04,-0.23176871,-0.35894737,-0.10459005
1968-05,-0.28009164,-0.4144939,-0.14568938
1968-06,-0.17988797,-0.33163744,-0.028138498
1968-07,-0.17597796,-0.30824432,-0.043711603
1968-08,-0.1346876,-0.30543053,0.036055323
1968-09,-0.15435305,-0.28358224,-0.025123853
1968-10,-0.083758384,-0.1926645,0.025147723
1968-11,-0.12633698,-0.2383924,-0.014281562
1968-12,-0.16617654,-0.29957032,-0.032782782
1969-01,-0.23314768,-0.34403577,-0.122259595
1969-02,-0.2329214,-0.33318818,-0.13265464
1969-03,-0.066936895,-0.17881106,0.04493727
1969-04,0.036893018,-0.08515494,0.15894099
1969-05,0.066657245,-0.063841596,0.19715609
1969-06,-0.02582163,-0.18138944,0.12974617
1969-07,-0.028099248,-0.1520264,0.0958279
1969-08,-0.019165952,-0.19376075,0.15542884
1969-09,-0.049936324,-0.17297319,0.07310053
1969-10,-0.03373315,-0.14099097,0.07352467
1969-11,0.06064364,-0.050384816,0.17167209
1969-12,0.12016951,-0.018471317,0.25881034
1970-01,0.015277184,-0.09198426,0.12253862
1970-02,0.09666655,-0.0050396645,0.19837277
1970-03,-0.1238048,-0.23027006,-0.017339535
1970-04,-0.011504559,-0.13345431,0.11044519
1970-05,-0.08373111,-0.20733091,0.039868698
1970-06,-0.082167186,-0.235656,0.071321614
1970-07,-0.09845662,-0.22945344,0.032540195
1970-08,-0.14026636,-0.31288868,0.032355964
1970-09,-0.09303867,-0.21850073,0.032423384
1970-10,-0.1322529,-0.2346916,-0.029814206
1970-11,-0.10301225,-0.20863633,0.0026118264
1970-12,-0.22213049,-0.35471728,-0.089543685
1971-01,-0.15805782,-0.26053166,-0.055583987
1971-02,-0.34486046,-0.4444591,-0.24526183
1971-03,-0.34757736,-0.45624998,-0.23890474
1971-04,-0.27388015,-0.3900147,-0.15774557
1971-05,-0.24506338,-0.3762347,-0.113892026
1971-06,-0.2763428,-0.42479062,-0.12789495
1971-07,-0.16682,-0.29037791,-0.043262113
1971-08,-0.20840602,-0.37689725,-0.039914783
1971-09,-0.15417248,-0.27968863,-0.028656313
1971-10,-0.19511962,-0.29126304,-0.09897617
1971-11,-0.1273054,-0.23688747,-0.017723328
1971-12,-0.2410674,-0.3730563,-0.10907848
1972-01,-0.40929437,-0.5214459,-0.29714286
1972-02,-0.31441,-0.41568285,-0.21313716
1972-03,-0.15934505,-0.26676565,-0.051924426
1972-04,-0.09449329,-0.21065283,0.02166625
1972-05,-0.07693663,-0.20132962,0.04745634
1972-06,-0.023613555,-0.17118742,0.1239603
1972-07,-0.03184153,-0.16070361,0.097020544
1972-08,-0.008353916,-0.178159,0.16145116
1972-09,-0.06286478,-0.18180786,0.056078315
1972-10,-0.010859633,-0.10676703,0.08504777
1972-11,-0.004688477,-0.11691624,0.10753928
1972-12,0.17467742,0.035936788,0.31341803
1973-01,0.14717753,0.035669155,0.25868592
1973-02,0.25486094,0.15458934,0.35513252
1973-03,0.22325255,0.112749405,0.3337557
1973-04,0.15263414,0.031618584,0.27364972
1973-05,0.08092359,-0.042586923,0.2044341
1973-06,0.108632274,-0.028892538,0.2461571
1973-07,0.03293137,-0.08942566,0.1552884
1973-08,0.008025307,-0.14977649,0.1658271
1973-09,-0.041112125,-0.16759218,0.08536793
1973-10,-0.046695605,-0.14470077,0.051309556
1973-11,-0.08901061,-0.19974996,0.021728743
1973-12,-0.10439633,-0.23980367,0.031011015
1974-01,-0.35940236,-0.46503896,-0.25376573
1974-02,-0.41177696,-0.5147081,-0.30884582
1974-03,-0.21994242,-0.33227718,-0.10760765
1974-04,-0.1769093,-0.29779336,-0.056025237
1974-05,-0.1814554,-0.31074545,-0.052165337
1974-06,-0.14615193,-0.30183265,0.009528807
1974-07,-0.11802774,-0.24704392,0.010988438
1974-08,-0.05224232,-0.21791723,0.113432586
1974-09,-0.12694341,-0.25479215,0.0009053424
1974-10,-0.19706592,-0.29970175,-0.09443009
1974-11,-0.2080009,-0.31837034,-0.09763146
1974-12,-0.22804134,-0.36244786,-0.09363484
1975-01,-0.04427743,-0.15389147,0.06533662
1975-02,-0.0715453,-0.17515689,0.03206629
1975-03,-0.058529414,-0.1735549,0.056496065
1975-04,-0.05148149,-0.17103358,0.0680706
1975-05,-0.05259335,-0.17801864,0.07283194
1975-06,-0.068103544,-0.22101994,0.08481286
1975-07,-0.082418814,-0.21190849,0.04707086
1975-08,-0.15146562,-0.31561825,0.01268698
1975-09,-0.09342472,-0.21745773,0.030608289
1975-10,-0.21412656,-0.31656662,-0.11168648
1975-11,-0.29201415,-0.4034316,-0.18059671
1975-12,-0.28550565,-0.41591445,-0.15509683
1976-01,-0.2010875,-0.3068923,-0.09528272
1976-02,-0.28382975,-0.38381857,-0.18384096
1976-03,-0.40134707,-0.5128316,-0.2898625
1976-04,-0.16178314,-0.28456837,-0.038997903
1976-05,-0.28576115,-0.4138393,-0.157683
1976-06,-0.22139642,-0.37453148,-0.06826136
1976-07,-0.15112992,-0.28121132,-0.021048507
1976-08,-0.17843373,-0.34548625,-0.011381212
1976-09,-0.1276085,-0.25474942,-0.000467574
1976-10,-0.29721257,-0.3997318,-0.19469333
1976-11,-0.13347125,-0.24229167,-0.024650833
1976-12,-0.048828218,-0.17091884,0.0732624
1977-01,-0.023771223,-0.13254356,0.085001126
1977-02,0.117145784,0.01331376,0.22097781
1977-03,0.14922597,0.037862442,0.26058948
1977-04,0.16204678,0.03945419,0.28463936
1977-05,0.12665999,0.0025284765,0.2507915
1977-06,0.16821629,0.020088518,0.31634405
1977-07,0.09833205,-0.033201054,0.22986515
1977-08,0.046913844,-0.11794458,0.21177228
1977-09,0.08952779,-0.037474122,0.21652971
1977-10,0.069101386,-0.029876258,0.16807903
1977-11,0.19261196,0.080102414,0.30512154
1977-12,-0.008225706,-0.1359906,0.11953919
1978-01,0.07307941,-0.035495583,0.1816544
1978-02,0.021808533,-0.081926934,0.125544
1978-03,0.09778047,-0.0099777505,0.20553869
1978-04,-0.015548347,-0.13158372,0.10048703
1978-05,-0.00055197836,-0.12751614,0.12641218
1978-06,-0.072873734,-0.22690623,0.081158765
1978-07,-0.009720795,-0.14136674,0.12192514
1978-08,-0.11956798,-0.28939682,0.050260875
1978-09,0.016933288,-0.11057047,0.14443704
1978-10,-0.056027032,-0.15406674,0.042012684
1978-11,0.10596062,-0.0031919156,0.21511316
1978-12,-0.027567979,-0.16861968,0.11348372
1979-01,0.0375035,-0.065600686,0.14060768
1979-02,-0.07799226,-0.17902574,0.023041215
1979-03,0.077069014,-0.032276437,0.18641447
1979-04,0.01305582,-0.088451825,0.114563465
1979-05,0.031755976,-0.07149052,0.13500248
1979-06,0.108343266,-0.021701243,0.23838776
1979-07,0.11240192,0.002427051,0.22237678
1979-08,0.13891335,-0.01399635,0.29182303
1979-09,0.14328997,0.020751622,0.26582834
1979-10,0.18923964,0.10102824,0.277451
1979-11,0.18910576,0.080480024,0.2977315
1979-12,0.4015465,0.27311727,0.5299757
1980-01,0.19958934,0.09756351,0.30161518
1980-02,0.27344584,0.17249966,0.37439203
1980-03,0.12864679,0.020153517,0.23714006
1980-04,0.2034417,0.09945206,0.30743134
1980-05,0.19710398,0.07967952,0.31452844
1980-06,0.13534077,-0.0054152603,0.2760968
1980-07,0.11981842,-0.0015569835,0.24119382
1980-08,0.099154815,-0.061989665,0.2602993
1980-09,0.091741845,-0.03337787,0.21686156
1980-10,0.06794622,-0.027032472,0.16292492
1980-11,0.17833716,0.06478978,0.29188454
1980-12,0.1330993,0.0019841495,0.26421446
1981-01,0.3907634,0.28706357,0.49446326
1981-02,0.26652926,0.16468361,0.3683749
1981-03,0.2698609,0.1648966,0.3748252
1981-04,0.20891827,0.10129713,0.3165394
1981-05,0.12808481,0.006270148,0.24989948
1981-06,0.17903647,0.033218075,0.32485488
1981-07,0.15297705,0.02482413,0.28113
1981-08,0.18326487,0.017332634,0.3491971
1981-09,0.11999961,-0.0014464594,0.24144568
1981-10,0.07326259,-0.023351893,0.16987707
1981-11,0.13568543,0.014667033,0.25670382
1981-12,0.32433283,0.18527693,0.46338874
1982-01,0.015560676,-0.10042251,0.13154386
1982-02,0.06810707,-0.040049925,0.17626406
1982-03,-0.07705871,-0.19914068,0.04502327
1982-04,0.091984525,-0.01927721,0.20324627
1982-05,0.0998589,-0.02531289,0.22503069
1982-06,0.0201727,-0.13094674,0.17129214
1982-07,0.04148912,-0.0899609,0.17293914
1982-08,0.047722913,-0.114745855,0.21019168
1982-09,0.12038097,-0.005817637,0.24657957
1982-10,0.059464954,-0.04300266,0.16193257
1982-11,0.04815693,-0.07257589,0.16888975
1982-12,0.2918398,0.15585355,0.42782608
1983-01,0.47413993,0.35953924,0.58874065
1983-02,0.377303,0.2663308,0.4882752
1983-03,0.27393037,0.15622725,0.3916335
1983-04,0.17553788,0.06794202,0.28313375
1983-05,0.1884196,0.06838497,0.30845422
1983-06,0.17992331,0.032103505,0.32774314
1983-07,0.20452307,0.0772223,0.33182386
1983-08,0.249283,0.078659706,0.41990632
1983-09,0.24090432,0.1176433,0.36416534
1983-10,0.15102722,0.05347583,0.24857861
1983-11,0.30060622,0.1796155,0.42159694
1983-12,0.1352587,-0.0014690391,0.27198645
1984-01,0.1683969,0.0527927,0.2840011
1984-02,0.06298716,-0.047414623,0.17338894
1984-03,0.09879487,-0.02314147,0.2207312
1984-04,0.010220408,-0.10666155,0.12710236
1984-05,0.142893,0.018340003,0.26744598
1984-06,0.030641118,-0.123670384,0.18495262
1984-07,0.008199414,-0.11979792,0.13619675
1984-08,0.08700308,-0.07648379,0.25048995
1984-09,0.07997675,-0.044828042,0.20478155
1984-10,0.024495305,-0.07337832,0.12236893
1984-11,-0.06198603,-0.18121335,0.05724129
1984-12,-0.22681369,-0.35847437,-0.095153004
1985-01,0.062202763,-0.045342732,0.16974826
1985-02,-0.0697114,-0.17819402,0.038771212
1985-03,0.026079005,-0.09217933,0.14433734
1985-04,0.01686243,-0.0932451,0.12696995
1985-05,0.07258573,-0.041085295,0.18625675
1985-06,-0.0039817668,-0.14367905,0.13571551
1985-07,-0.0002753362,-0.11419432,0.113643646
1985-08,0.07500909,-0.0828742,0.2328924
1985-09,0.028865008,-0.09167358,0.1494036
1985-10,0.05525558,-0.042402387,0.15291356
1985-11,-0.0028241272,-0.12302738,0.11737912
1985-12,0.068047024,-0.07586977,0.21196382
1986-01,0.17948894,0.06978673,0.28919116
1986-02,0.16616373,0.06369085,0.2686366
1986-03,0.11698585,0.000639264,0.23333244
1986-04,0.13516763,0.032107703,0.23822756
1986-05,0.10824184,-0.005977621,0.2224613
1986-06,0.10990267,-0.028694399,0.24849975
1986-07,0.046721194,-0.07097991,0.1644223
1986-08,0.058556654,-0.096064456,0.21317776
1986-09,0.070650384,-0.050852858,0.19215362
1986-10,0.11741667,0.021306818,0.21352653
1986-11,0.051594235,-0.06981976,0.17300823
1986-12,0.05741918,-0.08334866,0.19818702
1987-01,0.17728493,0.06525814,0.28931174
1987-02,0.36556688,0.25589556,0.4752382
1987-03,0.08476821,-0.028212624,0.19774905
1987-04,0.1664183,0.058387697,0.2744489
1987-05,0.20200288,0.081357606,0.32264817
1987-06,0.19426246,0.047696166,0.34082875
1987-07,0.32884386,0.21430005,0.44338766
1987-08,0.29455975,0.12827717,0.4608423
1987-09,0.3324415,0.21310073,0.45178232
1987-10,0.259414,0.16753742,0.35129055
1987-11,0.244866,0.123838656,0.36589333
